ain,PRIMARY_NA,FRS_FACILI,REGISTRY_I,LOCATION_A,SUPPLEMENT,CITY_NAME,COUNTY_NAM,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NA,POSTAL_COD,FEDERAL_FA,FEDERAL_AG,TRIBAL_LAN,TRIBAL_L_1,CONGRESSIO,CENSUS_BLO,HUC_CODE,EPA_REGION,SITE_TYPE_,LOCATION_D,CREATE_DAT,UPDATE_DAT,US_MEXICO_,PGM_SYS_AC,INTEREST_T,NAICS_CODE,NAICS_CO_1,SIC_CODES,SIC_CODE_D,CONVEYOR,COLLECT_DE,ACCURACY_V,REF_POINT_,HDATUM_DES,SOURCE_DES,count,,X,Y
5107005909,ARCO IRIS PRIMARY CENTER,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110036909913,1.10E+11,4504 ASCOT AVE,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90011,,,,,31,6.04E+13,18070105,9,STATIONARY,,6/22/2008 9:03:00,12/29/2014 20:47:00,,RCRAINFO,LQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,169,,-118.2497881,34.00283943
5037028905,ARMORY BLDG,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002616447,1.10E+11,700 STATE DR,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90037,,,,,33,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,10/13/2015 15:53:00,,"CA-ENVIROVIEW, HWTS-DATAMART, NCDB, RCRAINFO","COMPLIANCE ACTIVITY, SQG, STATE MASTER",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,170,,-118.28462,34.0165
6007006030,ARROW PLATING CO,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002138623,1.10E+11,713 E. 61ST ST.,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90001,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,12/31/2015 12:02:00,,"RCRAINFO, TRIS","SQG, TRI REPORTER",332813,"ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING.",3471,"ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING",FRS-TRIS,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,171,,-118.2624659,33.98451401
5129014020,ARROWHEAD DRINKING WATER CO,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110063994584,1.10E+11,1925 S COMPTON AVE,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90011,,,,,31,6.04E+13,18070105,9,STATIONARY,,4/21/2015 12:12:00,10/15/2015 7:35:00,,"BR, CA-ENVIROVIEW, RCRAINFO","CESQG, HAZARDOUS WASTE BIENNIAL REPORTER, STATE MASTER",312112,BOTTLED WATER MANUFACTURING.,2086,BOTTLED AND CANNED SOFT DRINKS AND CARBONATED WATERS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,172,,-118.2441877,34.02024072
5118001027,ARROWHEAD MOUNTAIN SPRING WATE,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002671797,1.10E+11,1584 EAST 20TH STREET,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90011-1316,,,,,31,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,4/14/2015 19:09:00,,"EIS, RCRAINFO","AIR EMISSIONS CLASSIFICATION UNKNOWN, UNSPECIFIED UNIVERSE",311225,FATS AND OILS REFINING AND BLENDING.,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,173,,-118.2445643,34.01914159
5129014020,ARROWHEAD WATER,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065270708,1.10E+11,1566 E WASHINGTON BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90021,,,,,31,6.04E+13,18070104,9,STATIONARY,,10/10/2015 10:25:00,,,CA-ENVIROVIEW,STATE MASTER,,,2086,BOTTLED AND CANNED SOFT DRINKS AND CARBONATED WATERS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,174,,-118.24473,34.01992
5075016005,ARTISAN CUSTOM SIGNS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066209775,1.10E+11,1623 S VERMONT AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90006,,,,,31,6.04E+13,18070104,9,STATIONARY,,10/14/2015 10:27:00,,,CA-ENVIROVIEW,STATE MASTER,,,7389,"BUSINESS SERVICES, NOT ELSEWHERE CLASSIFIED",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,175,,-118.29201,34.04353
6022002035,ARTS TOWING AND BODY WORKS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002895252,1.10E+11,7300 S MAIN ST,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,1/26/2012 12:57:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,176,,-118.27363,33.97358
5114010008,ARTUROS PRINTING,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012184634,1.10E+11,4017 S CENTRAL AVE,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90011,,,,,31,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,1/26/2012 13:43:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,177,,-118.25688,34.01037
5124017016,AT & T,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066653286,1.10E+11,801 WASHINGTON BLVD W,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90015,,,,,31,6.04E+13,18070104,9,STATIONARY,,10/14/2015 12:33:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,179,,-118.276,34.03653
6041019024,ATLAS ENGINE CO INC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002798535,1.10E+11,8631 SOUTH AVALON BLVD,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,12/29/2014 9:01:00,,RCRAINFO,SQG,811111,GENERAL AUTOMOTIVE REPAIR.,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,198,,-118.26555,33.95922
6017016005,ATR ENTERPRISES,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002865775,1.10E+11,7519 S WESTERN AVE,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90047-2430,,,,,33,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,8/8/2010 16:56:00,,"HWTS-DATAMART, RCRAINFO","STATE MASTER, TRANSPORTER",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,199,,-118.30932,33.97126
5126008019,AUDI OF DOWNTOWN LA,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002755091,1.10E+11,1900 S FIGUEROA ST,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90007,,,,,31,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,1/26/2012 12:44:00,,RCRAINFO,SQG,811111,GENERAL AUTOMOTIVE REPAIR.,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,200,,-118.27178,34.03401
6054031037,AUSTIN AUTOMATIC TRANSMISSION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002755992,1.10E+11,9824 S FIGUEROA ST,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90023,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,12/29/2014 8:58:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,201,,-118.2824449,33.94672665
5114007039,AUTO REPAIR ESTEBAN,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065043081,1.10E+11,4074 S AVALON BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90011,,,,,31,6.04E+13,18070105,9,STATIONARY,,10/10/2015 8:38:00,,,CA-ENVIROVIEW,STATE MASTER,,,2752,"COMMERCIAL PRINTING, LITHOGRAPHIC",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,202,,-118.26487,34.00941
5128002040,AUTO SUPPLY CO.,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110033206386,1.10E+11,2716 S. MAIN STREET,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90007-,,,,,31,6.04E+13,18070104,9,STATIONARY,CORNER OF 28TH ST. AND SO. MAIN ST.,2/28/2008 15:25:00,10/14/2015 13:28:00,,"CA-ENVIROVIEW, UORS",STATE MASTER,,,5013,MOTOR VEHICLE SUPPLIES AND NEW PARTS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,203,,-118.26914,34.02343
5135014003,AUTO-TECH COLLISION CENTER,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110038086781,1.10E+11,1116 W WASHINGTON BLVD,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90015-3316,,,,,31,6.04E+13,18070104,9,STATIONARY,,2/18/2009 7:45:00,10/14/2015 13:40:00,,"CA-ENVIROVIEW, EIS","AIR EMISSIONS CLASSIFICATION UNKNOWN, STATE MASTER","441110, 811118","NEW CAR DEALERS., OTHER AUTOMOTIVE MECHANICAL AND ELECTRICAL REPAIR AND MAINTENANCE.",7539,"AUTOMOTIVE REPAIR SHOPS, NOT ELSEWHERE CLASSIFIED",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,204,,-118.28199,34.03843
6072032026,AUTOLANDIA,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110058315719,1.10E+11,11175 S CENTRAL AVE,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90059,,,,,37,6.04E+13,18070105,9,STATIONARY,,4/6/2014 22:27:00,10/14/2015 9:03:00,,"CA-ENVIROVIEW, EIS","AIR EMISSIONS CLASSIFICATION UNKNOWN, STATE MASTER",811121,"AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE.",7532,"TOP, BODY, AND UPHOLSTERY REPAIR SHOPS AND PAINT SHOPS",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,205,,-118.2544415,33.93299057
5123017007,AUTOMOTIVE CLUB OF SO CALIF,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002702530,1.10E+11,2601 S FIGUEROA ST,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90007,,,,,33,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,10/14/2015 11:09:00,,"CA-ENVIROVIEW, RCRAINFO","SQG, STATE MASTER",,,6411,"INSURANCE AGENTS, BROKERS, AND SERVICE",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,206,,-118.27779,34.02828
6014036019,"AUTORAMA AUTO PARTS & PAINT, INC",http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002804225,1.10E+11,1039 W FLORENCE AVE,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90044,,,,,35,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,8/8/2010 16:50:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,207,,-118.29324,33.97488
6014036019,AUTOSPECIALTY,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002911859,1.10E+11,241 W AVE UNIT 26,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90031,,,,,,,,9,STATIONARY,,3/1/2000 0:00:00,1/26/2012 13:01:00,,RCRAINFO,SQG,,,,,,,,,NAD83,,208,,-118.29324,33.97488
5115014031,AUTOZONE #5216,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110033209203,1.10E+11,4349 S CENTRAL AVE,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90011-,,,,,35,6.04E+13,18070105,9,STATIONARY,,2/28/2008 17:51:00,10/14/2015 9:06:00,,"CA-ENVIROVIEW, UORS",STATE MASTER,441310,AUTOMOTIVE PARTS AND ACCESSORIES STORES.,5531,AUTO AND HOME SUPPLY STORES,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,209,,-118.2566682,34.00473268
6015033037,AUTOZONE #5221,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110017966655,1.10E+11,1401 WEST FLORENCE AVE.,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90047-,,,,,35,6.04E+13,18070104,9,STATIONARY,,9/23/2004 15:05:00,10/10/2015 8:41:00,,"CA-ENVIROVIEW, UORS",STATE MASTER,441310,AUTOMOTIVE PARTS AND ACCESSORIES STORES.,5531,AUTO AND HOME SUPPLY STORES,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,210,,-118.30062,33.97486
5111011030,AUTOZONE #5423,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110017969420,1.10E+11,4355 S. MAIN ST.,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90037-,,,,,31,6.04E+13,18070105,9,STATIONARY,,9/23/2004 15:08:00,10/14/2015 11:01:00,,"CA-ENVIROVIEW, UORS",STATE MASTER,441310,AUTOMOTIVE PARTS AND ACCESSORIES STORES.,5531,AUTO AND HOME SUPPLY STORES,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,211,,-118.27434,34.00408
5054037027,AUTOZONE #5430,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110033207072,1.10E+11,2907 S. VERMONT AVE.,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90007-,,,,,33,6.04E+13,18070104,9,STATIONARY,X -ST IS 29TH,2/28/2008 16:02:00,10/14/2015 10:13:00,,"CA-ENVIROVIEW, UORS",STATE MASTER,441310,AUTOMOTIVE PARTS AND ACCESSORIES STORES.,5531,AUTO AND HOME SUPPLY STORES,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,212,,-118.29189,34.02843
6049028026,AUTOZONE #5431,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110017962301,1.10E+11,10013 CENTRAL AVE,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90002-3341,,,,,35,6.04E+13,18070105,9,STATIONARY,,9/23/2004 15:02:00,10/14/2015 10:12:00,,"CA-ENVIROVIEW, UORS",STATE MASTER,441310,AUTOMOTIVE PARTS AND ACCESSORIES STORES.,5531,AUTO AND HOME SUPPLY STORES,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,213,,-118.2543205,33.94524354
6054019028,AUTOZONE #5437,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110017964611,1.10E+11,648 W CENTURY BLVD,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90044-4614,,,,,35,6.04E+13,18070105,9,STATIONARY,,9/23/2004 15:04:00,10/14/2015 10:13:00,,"CA-ENVIROVIEW, UORS",STATE MASTER,441310,AUTOMOTIVE PARTS AND ACCESSORIES STORES.,5531,AUTO AND HOME SUPPLY STORES,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,214,,-118.28659,33.9452
5056011027,AUTOZONE #5439,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110033209560,1.10E+11,1325 W WASHINGTON BLVD,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90007-4957,,,,,31,6.04E+13,18070104,9,STATIONARY,,2/28/2008 18:20:00,10/14/2015 10:13:00,,"CA-ENVIROVIEW, UORS",STATE MASTER,441310,AUTOMOTIVE PARTS AND ACCESSORIES STORES.,5531,AUTO AND HOME SUPPLY STORES,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,215,,-118.284702,34.04021154
5021032028,AUTOZONE #5444,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110017964041,1.10E+11,4003 S WESTERN AVE,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90062-1635,,,,,33,6.04E+13,18070104,9,STATIONARY,,9/23/2004 15:03:00,10/14/2015 11:02:00,,"CA-ENVIROVIEW, UORS",STATE MASTER,441310,AUTOMOTIVE PARTS AND ACCESSORIES STORES.,5531,AUTO AND HOME SUPPLY STORES,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,216,,-118.3091213,34.01058924
6007003005,AVALANCHE TRUCK & VAN USED PARTS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066663293,1.10E+11,916 E SLAUSON AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90011,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 12:35:00,,,CA-ENVIROVIEW,STATE MASTER,,,5013,MOTOR VEHICLE SUPPLIES AND NEW PARTS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,217,,-118.25946,33.98871
6050017012,AVALON ARCO & SN MART,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066532764,1.10E+11,9600 AVALON BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 11:55:00,,,CA-ENVIROVIEW,STATE MASTER,,,5541,GASOLINE SERVICE STATIONS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,218,,-118.26482,33.949
5121007001,AVALON AUTO SUPPLY,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066532808,1.10E+11,3800 AVALON BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90011,,,,,31,6.04E+13,18070105,9,STATIONARY,,10/14/2015 11:55:00,,,CA-ENVIROVIEW,STATE MASTER,,,5013,MOTOR VEHICLE SUPPLIES AND NEW PARTS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,219,,-118.26488,34.0118
6042006900,AVALON GARDENS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000831690,1.10E+11,701 E. 88TH PL,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90002,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,8/5/2010 11:57:00,,"HWTS-DATAMART, RCRAINFO","SQG, STATE MASTER",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,220,,-118.26293,33.95723
6052028028,AVALON ICE CREAM & CANDY CO,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065495707,1.10E+11,9523 AVALONNA SOUTH,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/13/2015 10:34:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,221,,-118.26551,33.94946
6063028023,AVALON LAWNMOWER REPAIR,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066170565,1.10E+11,10601 S AVALON BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90003,,,,,37,6.04E+13,18070105,9,STATIONARY,,10/14/2015 10:14:00,,,CA-ENVIROVIEW,STATE MASTER,,,3524,LAWN AND GARDEN TRACTORS AND HOME LAWN AND GARDEN EQUIPMENT,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,222,,-118.265331,33.94000384
6023001001,AVALON TRANSMISSION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002860226,1.10E+11,7220 S AVALON BLVD,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,12/29/2014 8:59:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,223,,-118.26485,33.97405
6029008032,AVALON USED TIRES,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066164313,1.10E+11,8000 S AVALON BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 10:13:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,224,,-118.26481,33.96631
5115011028,AVALON VALERO,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066615826,1.10E+11,4368 AVALON BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90011,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 12:22:00,,,CA-ENVIROVIEW,STATE MASTER,,,5541,GASOLINE SERVICE STATIONS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,225,,-118.26485,34.00423
6006032001,AVCO GAS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065686500,1.10E+11,520 E SLAUSON AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90011,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/13/2015 13:25:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,226,,-118.26559,33.989
6006031005,AVCOGAS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066812391,1.10E+11,422 E SLAUSON AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90011,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 13:39:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,227,,-118.2665646,33.98902999
5122042004,AZTECA AUTO REPAIR,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065043553,1.10E+11,3707 S MAIN ST,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90007,,,,,31,6.04E+13,18070105,9,STATIONARY,,10/10/2015 8:38:00,,,CA-ENVIROVIEW,STATE MASTER,,,7539,"AUTOMOTIVE REPAIR SHOPS, NOT ELSEWHERE CLASSIFIED",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,228,,-118.27434,34.01474
5116022016,AZTECA ROLL OFF,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066168266,1.10E+11,1742 E 43RD ST,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90058,,,,,31,6.04E+13,18070105,9,STATIONARY,,10/14/2015 10:14:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,229,,-118.24198,34.00466
6041018001,AZTLAN TRUCKING COMPANY,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066757511,1.10E+11,400 MANCHESTER,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90001,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 12:53:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,230,,-118.26778,33.95979
5101007002,B & G BUMPERS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009268997,1.10E+11,300 E. 58TH STREET,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90001,,,,,35,6.04E+13,18070105,9,POTENTIALLY CONTAMINATED SITE,,3/1/2000 0:00:00,2/26/2016 15:47:00,,SEMS,SUPERFUND (NON-NPL),,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,232,,-118.2699749,33.98971058
