ain,Name,descriptio,cat1,cat2,cat3,addrln1,addrln2,city,state,zip,hours,phones,url,email,info1,info2,link,org_name,X,Y
5074033026,Christian Fellowship,,Education,Early Childhoold Education and Head Start,,2085 S. Hobart Blvd.,,Norwalk,CA,90650-5110,,(323) 766-0722,,,,,http://egis3.lacounty.gov/lms/?p=30089,LA County,-118.3074567,34.03807323
5055010001,Greater True Light,,Education,Early Childhoold Education and Head Start,,1276 W. 29Th Street,,Lawndale,CA,90260-1740,,(323) 737-1977,,,,,http://egis3.lacounty.gov/lms/?p=30091,LA County,-118.2884331,34.02811243
5054005020,Helen Vamvas,,Education,Early Childhoold Education and Head Start,,1664 W. Adams Bl,,Gardena,CA,90249-3143,,(323) 989-3271,,,,,http://egis3.lacounty.gov/lms/?p=30093,LA County,-118.2993083,34.03257475
5041022001,Maggie Hathaway,,Education,Early Childhoold Education and Head Start,,3650 S. Western Avenue,,Los Angeles,CA,90006,,(323) 737-1773,,,,,http://egis3.lacounty.gov/lms/?p=30096,LA County,-118.3086834,34.02164882
5127037023,Mariposa,,Education,Early Childhoold Education and Head Start,,120 E. 25Th Street,,Los Angeles,CA,90007-3139,,(213) 748-7271,,,,,http://egis3.lacounty.gov/lms/?p=30097,LA County,-118.2678783,34.02547511
6087016019,Alpha,,Education,Early Childhoold Education and Head Start,,11819 S. Main Street,,Santa Monica,CA,90405-2853,,(310) 412-8750,,,,,http://egis3.lacounty.gov/lms/?p=30180,LA County,-118.2742204,33.92593074
6067013901,Imperial Courts Portable,,Education,Early Childhoold Education and Head Start,,11425 S. Gorman Ave.,,Los Angeles,CA,90061-1763,,(323) 567-6839,,,,,http://egis3.lacounty.gov/lms/?p=30186,LA County,-118.2318597,33.93014781
6046019903,Jordan Downs Portable,,Education,Early Childhoold Education and Head Start,,9910 Grape Street,,Inglewood,CA,90302-1613,,(323) 567-6089,,,,,http://egis3.lacounty.gov/lms/?p=30189,LA County,-118.2357654,33.9470056
6065031032,Watts Towes Portable,,Education,Early Childhoold Education and Head Start,,1716 E. 105Th Street,,Lennox,CA,90304-1911,,(323) 567-6089,,,,,http://egis3.lacounty.gov/lms/?p=30194,LA County,-118.2419485,33.94046447
5135014042,University Village Office - Social Security Administration,"The agency administers and provides retirement benefits, disability benefits, survivors benefits, Medicare coverage, and Supplemental Security Income (SSI.",Health and Mental Health,Medicare and Medicaid Offices,,1122 W Washington Blvd,,Los Angeles,CA,90015,"Monday, Tuesday, Thursday, Friday, 9:00am to 3:00pm; Wednesday, 9:00am to 12:00pm.","TDD (800) 325-0778, National Toll Free Number Service/Intake (800) 772-1213,  Service/Intake (866) 964-7401,  Service/Intake (213) 746-8858, Not for referrals Administrative (213) 746-4701",www.ssa.gov,,,,http://egis3.lacounty.gov/lms/?p=56614,www.ssa.gov,-118.2821734,34.03872703
5110020005,Eula's House - Los Angeles,The agency provides a sober living homes for adults in Los Angeles County.,Health and Mental Health,Substance Abuse Programs,,220 W. 49th St.,,Los Angeles,CA,90037,,Service/Intake (310) 344-1314,www.eulashouse.org,,,,http://egis3.lacounty.gov/lms/?p=56815,www.eulashouse.org,-118.2767999,33.99820812
5075008003,Hermandad Mexicana Nacional- Los Angeles Office,"The agency provides adult education, immigration services and youth services in Los Angeles County.",Education,Adult Education,,2714 W Pico Blvd,,Los Angeles,CA,90007,"Monday through Friday, 10:00am to 5:00pm.",Service/Intake (323) 734-4100,hermandadmexicananac.com/,,,,http://egis3.lacounty.gov/lms/?p=56875,hermandadmexicananac.com/,-118.2979441,34.04705631
6083006015,Johnnie Tillmon Child Development Center,"The agency provides child care services, family preservation, and mental health services primarily for people who live in South Central Los Angeles.",Education,Early Childhoold Education and Head Start,,11427 Avalon Blvd,,Los Angeles,CA,90061,,"Service/Intake (323) 249-2950,  Service/Intake (323) 249-2977",www.drewcdc.org,,,,http://egis3.lacounty.gov/lms/?p=57136,www.drewcdc.org,-118.2653615,33.9302951
6083006015,Johnnie Tillmon Child Development Center,"The agency provides child care services, family preservation, and mental health services primarily for people who live in South Central Los Angeles.",Social Services,Child Care,,11427 Avalon Blvd,,Los Angeles,CA,90061,,"Service/Intake (323) 249-2950,  Service/Intake (323) 249-2977",www.drewcdc.org,,,,http://egis3.lacounty.gov/lms/?p=57136,www.drewcdc.org,-118.265358,33.93023901
5018018019,Para Los Ninos - Vermont Child Care,"The agency provides child care, child abuse services, counseling services, family life education, school readiness for children, ages 0 to 5, and youth services to families who live in the Los Angeles area, including downtown Los Angeles, East Los Angele",Social Services,Child Care,,5054 S. Vermont Ave.,,Los Angeles,CA,90037,"Monday through Friday, 7:00am to 5:00pm.",Service/Intake (323) 758-7902,www.paralosninos.org,,,,http://egis3.lacounty.gov/lms/?p=57141,www.paralosninos.org,-118.2913199,33.99672612
5110003028,"People Coordinated Services Of Southern California, Inc.- School Readiness Center","The agency provides congregate meals, home delivered meals, residential treatment for substance abuse, school readiness, substance abuse services and services for older adults who live in Los Angeles County.",Education,Adult Education,,4429 S. Broadway,,Los Angeles,CA,90037,"Monday through Friday, 8:00am to 4:30pm.",Service/Intake (323) 846-1560,www.pcs-socal.org,,,,http://egis3.lacounty.gov/lms/?p=57197,www.pcs-socal.org,-118.2785999,34.00309612
5110003028,"People Coordinated Services Of Southern California, Inc.- School Readiness Center","The agency provides congregate meals, home delivered meals, residential treatment for substance abuse, school readiness, substance abuse services and services for older adults who live in Los Angeles County.",Education,Early Childhoold Education and Head Start,,4429 S. Broadway,,Los Angeles,CA,90037,"Monday through Friday, 8:00am to 4:30pm.",Service/Intake (323) 846-1560,www.pcs-socal.org,,,,http://egis3.lacounty.gov/lms/?p=57197,www.pcs-socal.org,-118.2785999,34.00309612
5110013002,"People Coordinated Services Of Southern California, Inc.-  Castle East","The agency provides congregate meals, home delivered meals, residential treatment for substance abuse, school readiness, substance abuse services and services for older adults who live in Los Angeles County.",Health and Mental Health,Substance Abuse Programs,,4771 S. Main St.,,Los Angeles,CA,90037,"Monday through Sunday, 24 hours per day.","Administration (323) 233-3342,  Service/Intake (323) 732-9124",www.pcs-socal.org,,,,http://egis3.lacounty.gov/lms/?p=57198,www.pcs-socal.org,-118.2741329,33.99942312
5073008002,"People Coordinated Services Of Southern California, Inc.-  Castle West","The agency provides congregate meals, home delivered meals, residential treatment for substance abuse, school readiness, substance abuse services and services for older adults who live in Los Angeles County.",Health and Mental Health,Substance Abuse Programs,,1319 S. Manhattan Pl.,,Los Angeles,CA,90019,"Monday through Sunday, 24 hours per day.",Service/Intake (323) 734-1143,www.pcs-socal.org,,,,http://egis3.lacounty.gov/lms/?p=57199,www.pcs-socal.org,-118.3103009,34.04648212
5054038022,"People Coordinated Services Of Southern California, Inc.-  Castle Outpatient","The agency provides congregate meals, home delivered meals, residential treatment for substance abuse, school readiness, substance abuse services and services for older adults who live in Los Angeles County.",Health and Mental Health,Substance Abuse Programs,,3021 S. Vermont Ave.,,Los Angeles,CA,90007,,Service/Intake and Administration (323) 732-9124,www.pcs-socal.org,,,,http://egis3.lacounty.gov/lms/?p=57200,www.pcs-socal.org,-118.2916909,34.02716012
5039002029,Tingstad Older Adult Counseling Center,The agency provides counseling services for adults 60 years and older and their families.,Social Services,Senior Services,,1002 W. Childs Way,,Los Angeles,CA,90089,"Monday through Friday, 9:00am to 5:00pm.",To leave a msg. / Agency will return call Service/Intake (213) 740-3493,www.usc.edu/toacc,,,,http://egis3.lacounty.gov/lms/?p=57231,www.usc.edu/toacc,-118.2894539,34.02200712
5073014015,Center For Lifelong Learners,The agency provides education services and volunteer opportunities for children and adults in Los Angeles County.,Education,Guidance and Tutoring Programs,,2239 W. Washington Blvd.,,Los Angeles,CA,90018,,"FAX (323) 732-1338,  Service/Intake (323) 732-1350",www.centerforlifelonglearners.org,,,,http://egis3.lacounty.gov/lms/?p=57391,www.centerforlifelonglearners.org,-118.3104019,34.04009312
5073014015,Center For Lifelong Learners,The agency provides education services and volunteer opportunities for children and adults in Los Angeles County.,Education,Adult Education,,2239 W. Washington Blvd.,,Los Angeles,CA,90018,,"FAX (323) 732-1338,  Service/Intake (323) 732-1350",www.centerforlifelonglearners.org,,,,http://egis3.lacounty.gov/lms/?p=57391,www.centerforlifelonglearners.org,-118.3104019,34.04009312
5037029018,A Better Chance Inc - Southwest,The agency provides education services for adolescents who live in the Los Angeles County area.,Education,Guidance and Tutoring Programs,,3601 S. Flower St.,Tyler Building #201,Los Angeles,CA,90089,,"Service/Intake and Administration (213) 743-1757,  FAX (213) 232-3773",www.abetterchance.org,,,,http://egis3.lacounty.gov/lms/?p=57393,www.abetterchance.org,-118.2810029,34.01818976
5122018033,Planned Parenthood Los Angeles - Administration,The agency provides family planning services for adolescents and adults of all ages in Los Angeles County.,Health and Mental Health,Public Health Programs,,400 W. 30th St.,,Los Angeles,CA,90007,,"FAX (213) 284-3350, Customer Service/Appointment Center Service/Intake (800) 576-5544, Community Services Service/Intake (310) 395-0098,  Administrative (213) 284-3200",www.pplosangeles.org,,,,http://egis3.lacounty.gov/lms/?p=57583,www.pplosangeles.org,-118.2757599,34.02392512
5052031024,Ahf Healthcare Center - West Adams,"The agency provides HIV/AIDS services, and thrift shops for people who have AIDS or HIV-related illness in Los Angeles County.",Health and Mental Health,Health Screening and Testing,,2146 W. Adams Blvd.,,Los Angeles,CA,90018,,"Nursing Hotline After Hours (800) 797-1717,  Service/Intake and Administration (323) 766-2170",www.aidshealth.org,,,,http://egis3.lacounty.gov/lms/?p=57718,www.aidshealth.org,-118.3133385,34.03249745
6038020047,Pride Health Services Inc - Los Angeles Site,"The agency provides HIV/AIDS services, family life education, and substance abuse services for people of all ages in Los Angeles County.",Health and Mental Health,Substance Abuse Programs,,8904 S. Vermont Ave.,,Los Angeles,CA,90044,"Monday through Friday, 8:30am to 5:00pm.",Service/Intake and Administration (310) 677-9019,,,,,http://egis3.lacounty.gov/lms/?p=57719,NULL,-118.2913599,33.95625212
5109024020,Jwch Institute - Mini Twelve Step House Inc,"The agency provides residential treatment for substance abuse, substance abuse services and welfare-to-work support services for women, and women with children, who primarily live in Central Los Angeles, Southeast Los Angeles and in the City of Compton.",Health and Mental Health,Substance Abuse Programs,,303 E. 52nd St.,,Los Angeles,CA,90011,"Monday through Sunday, 24 hours per day.",Service/Intake (323) 232-6228,www.mini12step.org,,,,http://egis3.lacounty.gov/lms/?p=58022,www.mini12step.org,-118.2698369,33.99536512
6013006031,Mt. Carmel Treatment Center,The agency provides substance abuse services for adults in Los Angeles County.,Health and Mental Health,Substance Abuse Programs,,801 W. 70th St.,,Los Angeles,CA,90044,"Monday through Sunday, 24 hours per day.","Service/Intake and Administration (323) 759-0340,  Service/Intake (323) 242-5000",,,,,http://egis3.lacounty.gov/lms/?p=58230,NULL,-118.2872689,33.97648812
6084006001,Tri City Institute South,The agency provides substance abuse services for adults in Los Angeles County.,Health and Mental Health,Substance Abuse Programs,,11900 S. Avalon Blvd.,,Los Angeles,CA,90061,"Monday through Friday, 6:30am to 3:00pm.","FAX (323) 242-0600,  Service/Intake and Administration (323) 242-0500",www.tricityinstitute.com,,,,http://egis3.lacounty.gov/lms/?p=58231,www.tricityinstitute.com,-118.2650309,33.92439931
5101032028,New Choice Recovery Treatment Center Inc,The agency provides substance abuse services for adults who live in Los Angeles County.,Health and Mental Health,Substance Abuse Programs,,5436 S. Broadway Ave.,,Los Angeles,CA,90037,"Monday through Friday, 9:00am to 6:00pm; and Saturday, 9:00am to 2:00pm.","Service/Intake and Administration (323) 234-6261,  FAX (323) 234-6265",,,,,http://egis3.lacounty.gov/lms/?p=58233,NULL,-118.2781229,33.99297012
6019021006,"New You Center Inc , The",The agency provides substance abuse services for people in Los Angeles County.,Health and Mental Health,Substance Abuse Programs,,1030 W. Florence Ave.,,Los Angeles,CA,90044,"Monday through Saturday, 9:00am to 7:00pm.","Administrative (323) 839-7487,  FAX (323) 758-6095,  Service/Intake (323) 750-7580",,,,,http://egis3.lacounty.gov/lms/?p=58245,NULL,-118.2929779,33.97444512
6132024900,Dare U To Care - Men's And Women's Facility,The agency provides substance abuse services for people living in Los Angeles County.,Health and Mental Health,Substance Abuse Programs,,316 W. 120th St.,,Los Angeles,CA,90061,,Main Intake Service/Intake and Administration (310) 515-5039,www.dareutocare.com,,,,http://egis3.lacounty.gov/lms/?p=58246,www.dareutocare.com,-118.2788649,33.92357813
5101039012,Integrated Care System,The agency provides substance abuse services in South Los Angeles.,Health and Mental Health,Substance Abuse Programs,,5715 S. Broadway Ave.,,Los Angeles,CA,90037,,"Service/Intake (323) 948-0444,  Service/Intake (323) 948-0444,  FAX (323) 948-0443",www.hopics.org,,,,http://egis3.lacounty.gov/lms/?p=58266,www.hopics.org,-118.2784943,33.99021122
5005029004,Changing Steps,The agency provides substance abuse services to individuals who live in Los Angeles County.,Health and Mental Health,Substance Abuse Programs,,5151 S. Western Ave.,,Los Angeles,CA,90062,"Monday through Friday, 8:00am to 6:30pm; Saturday, 9:00am to 1:00pm.","Service/Intake and Administration (323) 294-5051,  FAX (323) 294-5410",,,,,http://egis3.lacounty.gov/lms/?p=58273,NULL,-118.3090779,33.99593412
6048030041,Canon Human Services Centers Inc,The agency provides substance abuse services to people who live in Los Angeles County.,Health and Mental Health,Substance Abuse Programs,,9705 S. Holmes Ave.,,Los Angeles,CA,90002,"Office hours are Monday through Friday, 8:00am to 6:00pm.","Service/Intake and Administration (323) 249-9097,  FAX (323) 249-9121",,,,,http://egis3.lacounty.gov/lms/?p=58274,NULL,-118.2409099,33.94805912
6073019905,Locke Infant/Toddler Center,The center offers child care and education services for teen mothers to complete high school while their children are provided with child care.,Education,Guidance and Tutoring Programs,,320 E. 111th St.,,Los Angeles,CA,90061,"Monday through Friday, 7:30am to 3:30pm.","Extended Day Care Service/Intake (323) 755-0721,  Service/Intake (323) 755-0102",,,,,http://egis3.lacounty.gov/lms/?p=58473,NULL,-118.2686999,33.93470413
6073019905,Locke Infant/Toddler Center,The center offers child care and education services for teen mothers to complete high school while their children are provided with child care.,Social Services,Child Care,,320 E. 111th St.,,Los Angeles,CA,90061,"Monday through Friday, 7:30am to 3:30pm.","Extended Day Care Service/Intake (323) 755-0721,  Service/Intake (323) 755-0102",,,,,http://egis3.lacounty.gov/lms/?p=58473,NULL,-118.2686999,33.93470413
6084020041,Watts Labor Community Action Committee - Wadsworth Place Senior Apartments,The center provides nutrition programs and services for older adults age 60 years and older who live in the 8th and in the upper portion of the 15th Council Districts of South Central Los Angeles.,Social Services,Senior Services,,911 E. 120th St.,,Los Angeles,CA,90044,"SITE HOURS: Monday through Friday, 11:30am to 12:30pm.",Service/Intake (323) 567-2345,www.wlcac.org,,,,http://egis3.lacounty.gov/lms/?p=58488,www.wlcac.org,-118.2581449,33.92385413
6071020001,Watts Labor Community Action Committee - Bernice Watkins Vision Complex,The center provides nutrition programs and services for older adults age 60 years and older who live in the 8th and in the upper portion of the 15th Council Districts of South Central Los Angeles.,Social Services,Senior Services,,10957 S. Central Blvd.,,Los Angeles,CA,90059,"SITE HOURS: Monday through Friday, 11:30am to 12:30pm.","Service/Intake (323) 923-2750, Intake for South Central Service/Intake (323) 563-5649",www.wlcac.org,,,,http://egis3.lacounty.gov/lms/?p=58489,www.wlcac.org,-118.2544039,33.93554784
6033026025,Watts Labor Community Action Committee - P And P Home For The Elderly,The center provides nutrition programs and services for older adults age 60 years and older who live in the 8th and in the upper portion of the 15th Council Districts of South Central Los Angeles.,Social Services,Senior Services,,1030 W. 85th St.,,Los Angeles,CA,90044,"SITE HOURS: Monday through Friday, 11:30am to 12:30pm.",Service/Intake (323) 789-1990,www.wlcac.org,,,,http://egis3.lacounty.gov/lms/?p=58490,www.wlcac.org,-118.2929859,33.96080912
6057020024,Girls Club Of Los Angeles - Faith Children's Center,The center provides child care and youth services in the South Central Los Angeles area.,Education,Early Childhoold Education and Head Start,,2057 W. Century Blvd.,,Los Angeles,CA,90047,"SITE HOURS: Monday through Friday, 6:30am to 6:00pm.","FAX (323) 754-4353,  Service/Intake (323) 754-2122 Ext.10",www.girlsclubla.org,,,,http://egis3.lacounty.gov/lms/?p=58550,www.girlsclubla.org,-118.3155279,33.94562213
6057020024,Girls Club Of Los Angeles - Faith Children's Center,The center provides child care and youth services in the South Central Los Angeles area.,Social Services,Child Care,,2057 W. Century Blvd.,,Los Angeles,CA,90047,"SITE HOURS: Monday through Friday, 6:30am to 6:00pm.","FAX (323) 754-4353,  Service/Intake (323) 754-2122 Ext.10",www.girlsclubla.org,,,,http://egis3.lacounty.gov/lms/?p=58550,www.girlsclubla.org,-118.3155279,33.94562213
6059001033,Puente Learning Center - South Los Angeles Campus,The center provides education services for people of all ages in Los Angeles County.,Education,Adult Education,,10000 S. Western Ave.,,Los Angeles,CA,90047,"SITE HOURS: Office hours are Monday through Thursday, 7:30am to 5:00pm; Friday, 7:30am to 12:00pm.",Service/Intake (323) 756-4921,www.puente.org,,,,http://egis3.lacounty.gov/lms/?p=58613,www.puente.org,-118.3087979,33.94523513
